,id,route,direction,segment,volume,vcr,vcr_cat,geometry
735,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.733,,,,6000,0.7,Medium,"MULTILINESTRING ((115.700142 -31.635332, 115.699356 -31.633876, 115.698464 -31.631282, 115.697658 -31.628858, 115.697089 -31.627481, 115.694698 -31.622681, 115.693336 -31.618423))"
736,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.734,,,,1000,0.0,Low,"MULTILINESTRING ((115.693336 -31.618423, 115.694698 -31.622681, 115.697089 -31.627481, 115.697658 -31.628858, 115.698464 -31.631282, 115.699356 -31.633876, 115.700142 -31.635332))"
737,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.735,,,,4000,0.4,Low,"MULTILINESTRING ((115.688968 -31.599479, 115.67103 -31.580376, 115.662072 -31.574234, 115.65481 -31.571073, 115.653962 -31.570351, 115.653273 -31.568861, 115.65269 -31.566467, 115.651577 -31.56299, 115.650358 -31.561409, 115.647284 -31.559015, 115.639466 -31.550953))"
738,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.736,,,,1000,0.0,Low,"MULTILINESTRING ((115.639466 -31.550953, 115.647284 -31.559015, 115.650358 -31.561409, 115.651577 -31.56299, 115.65269 -31.566467, 115.653273 -31.568861, 115.653962 -31.570351, 115.65481 -31.571073, 115.662072 -31.574234, 115.67103 -31.580376, 115.688968 -31.599479))"
739,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.737,,,,1000,0.0,Low,"MULTILINESTRING ((115.688968 -31.599479, 115.689736 -31.602446, 115.693336 -31.618423))"
740,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.738,,,,4000,0.4,Low,"MULTILINESTRING ((115.693336 -31.618423, 115.689736 -31.602446, 115.688968 -31.599479))"
741,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.739,,,,3000,0.3,Low,"MULTILINESTRING ((116.000642 -31.891859, 116.006765 -31.893349))"
742,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.740,,,,1000,0.1,Low,"MULTILINESTRING ((116.006765 -31.893349, 116.000642 -31.891859))"
743,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.741,,,Warnbro to Mandurah,4000,0.4,Low,"MULTILINESTRING ((115.767886 -32.326662, 115.767305 -32.333531, 115.767313 -32.334916, 115.767477 -32.337146, 115.767739 -32.339175, 115.768257 -32.341708, 115.76873 -32.343568, 115.769217 -32.345107, 115.770846 -32.3508, 115.774012 -32.36209, 115.774863 -32.364416, 115.77535 -32.36542, 115.776012 -32.367644, 115.778893 -32.376942, 115.780604 -32.380854, 115.782507 -32.384628, 115.782868 -32.38619, 115.78292 -32.387749, 115.78264 -32.389186, 115.782172 -32.3905, 115.781224 -32.39215, 115.780017 -32.393558, 115.778094 -32.395179, 115.776409 -32.396843, 115.775609 -32.397994, 115.77495 -32.399347, 115.774726 -32.400144, 115.774571 -32.401162, 115.774925 -32.40708, 115.775073 -32.40858, 115.775058 -32.409739, 115.774363 -32.412091, 115.77418 -32.413388, 115.774258 -32.414808, 115.774756 -32.41681, 115.774735 -32.418509, 115.774354 -32.420404, 115.77432 -32.423121, 115.775115 -32.426126, 115.775354 -32.427926, 115.775148 -32.429204, 115.77475 -32.430639, 115.773845 -32.432649))"
744,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.742,,,Mandurah to Warnbro,1000,0.0,Low,"MULTILINESTRING ((115.773845 -32.432649, 115.77475 -32.430639, 115.775148 -32.429204, 115.775354 -32.427926, 115.775115 -32.426126, 115.77432 -32.423121, 115.774354 -32.420404, 115.774735 -32.418509, 115.774756 -32.41681, 115.774258 -32.414808, 115.77418 -32.413388, 115.774363 -32.412091, 115.775058 -32.409739, 115.775073 -32.40858, 115.774925 -32.40708, 115.774571 -32.401162, 115.774726 -32.400144, 115.77495 -32.399347, 115.775609 -32.397994, 115.776409 -32.396843, 115.778094 -32.395179, 115.780017 -32.393558, 115.781224 -32.39215, 115.782172 -32.3905, 115.78264 -32.389186, 115.78292 -32.387749, 115.782868 -32.38619, 115.782507 -32.384628, 115.780604 -32.380854, 115.778893 -32.376942, 115.776012 -32.367644, 115.77535 -32.36542, 115.774863 -32.364416, 115.774012 -32.36209, 115.770846 -32.3508, 115.769217 -32.345107, 115.76873 -32.343568, 115.768257 -32.341708, 115.767739 -32.339175, 115.767477 -32.337146, 115.767313 -32.334916, 115.767305 -32.333531, 115.767886 -32.326662))"
745,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.743,,,Cockburn central to Murdoch,2000,0.1,Low,"MULTILINESTRING ((115.858374 -32.12541, 115.856357 -32.121169, 115.854596 -32.11694, 115.853657 -32.11463, 115.852972 -32.112757, 115.85158 -32.108479, 115.850583 -32.104315, 115.84981 -32.100046, 115.84953 -32.097971))"
746,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.744,,,Murdoch to Cockburn central,14000,0.8,Medium,"MULTILINESTRING ((115.84953 -32.097971, 115.84981 -32.100046, 115.850583 -32.104315, 115.85158 -32.108479, 115.852972 -32.112757, 115.853657 -32.11463, 115.854596 -32.11694, 115.856357 -32.121169, 115.858374 -32.12541))"
747,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.745,,,Murdoch to Cockburn central,13000,0.9,Medium,"MULTILINESTRING ((115.850479 -32.066665, 115.850407 -32.067502, 115.850006 -32.071747, 115.849611 -32.075961, 115.849192 -32.08017, 115.849042 -32.083333, 115.849109 -32.087163, 115.849196 -32.091605, 115.849352 -32.095687, 115.84953 -32.097971))"
748,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.746,,,Cockburn central to Murdoch,1000,0.1,Low,"MULTILINESTRING ((115.84953 -32.097971, 115.849352 -32.095687, 115.849196 -32.091605, 115.849109 -32.087163, 115.849042 -32.083333, 115.849192 -32.08017, 115.849611 -32.075961, 115.850006 -32.071747, 115.850407 -32.067502, 115.850479 -32.066665))"
749,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.747,,,,2000,0.2,Low,"MULTILINESTRING ((116.006765 -31.893349, 116.008659 -31.89381, 116.009363 -31.893984, 116.010541 -31.894245, 116.011572 -31.894505, 116.012869 -31.894827, 116.021845 -31.897065, 116.023902 -31.897523, 116.024813 -31.897761, 116.025503 -31.897942, 116.026634 -31.898238, 116.028595 -31.89874))"
750,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.748,,,,1000,0.0,Low,"MULTILINESTRING ((116.028595 -31.89874, 116.026634 -31.898238, 116.025503 -31.897942, 116.024813 -31.897761, 116.023902 -31.897523, 116.021845 -31.897065, 116.012869 -31.894827, 116.011572 -31.894505, 116.010541 -31.894245, 116.009363 -31.893984, 116.008659 -31.89381, 116.006765 -31.893349))"
751,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.749,,,Mandurah to Warnbro,1000,0.0,Low,"MULTILINESTRING ((115.746666 -32.527192, 115.747383 -32.524391, 115.747888 -32.522436, 115.748218 -32.521677, 115.748954 -32.520722, 115.749891 -32.520036, 115.751525 -32.518642, 115.7523 -32.517969, 115.753016 -32.517326, 115.753923 -32.516045, 115.754553 -32.515072, 115.755044 -32.513778, 115.755466 -32.511814, 115.756282 -32.507776, 115.756703 -32.506422, 115.757409 -32.505109, 115.758568 -32.503601, 115.760204 -32.502117, 115.761787 -32.500951, 115.763145 -32.499345, 115.764021 -32.497655, 115.764487 -32.496021, 115.765888 -32.486845, 115.76658 -32.484734, 115.768175 -32.48261, 115.769293 -32.480582, 115.770032 -32.478531, 115.770789 -32.472965, 115.771728 -32.4669, 115.772836 -32.461995, 115.773 -32.460337, 115.772973 -32.458659, 115.772134 -32.453475, 115.77237 -32.447922, 115.772333 -32.437571, 115.772661 -32.436015, 115.773845 -32.432649))"
752,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.750,,,Warnbro to Mandurah,3000,0.3,Low,"MULTILINESTRING ((115.773845 -32.432649, 115.772661 -32.436015, 115.772333 -32.437571, 115.77237 -32.447922, 115.772134 -32.453475, 115.772973 -32.458659, 115.773 -32.460337, 115.772836 -32.461995, 115.771728 -32.4669, 115.770789 -32.472965, 115.770032 -32.478531, 115.769293 -32.480582, 115.768175 -32.48261, 115.76658 -32.484734, 115.765888 -32.486845, 115.764487 -32.496021, 115.764021 -32.497655, 115.763145 -32.499345, 115.761787 -32.500951, 115.760204 -32.502117, 115.758568 -32.503601, 115.757409 -32.505109, 115.756703 -32.506422, 115.756282 -32.507776, 115.755466 -32.511814, 115.755044 -32.513778, 115.754553 -32.515072, 115.753923 -32.516045, 115.753016 -32.517326, 115.7523 -32.517969, 115.751525 -32.518642, 115.749891 -32.520036, 115.748954 -32.520722, 115.748218 -32.521677, 115.747888 -32.522436, 115.747383 -32.524391, 115.746666 -32.527192))"
753,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.754,,,,1000,0.1,Low,"MULTILINESTRING ((115.895765 -32.075454, 115.892726 -32.076021, 115.889733 -32.076834, 115.885029 -32.078923, 115.854215 -32.092841, 115.852323 -32.093897, 115.850806 -32.094738, 115.849836 -32.096175, 115.84953 -32.097971))"
754,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.755,,,,1000,0.1,Low,"MULTILINESTRING ((115.895765 -32.075454, 115.917211 -32.071438, 115.920586 -32.07083, 115.923412 -32.069686, 115.927505 -32.067076, 115.935614 -32.060241))"
755,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.756,,,,1000,0.1,Low,"MULTILINESTRING ((115.935614 -32.060241, 115.927505 -32.067076, 115.923412 -32.069686, 115.920586 -32.07083, 115.917211 -32.071438, 115.895765 -32.075454))"
756,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.757,,,Esplanade to Perth underground,10000,0.5,Low,"MULTILINESTRING ((115.855337 -31.956826, 115.856054 -31.955897, 115.85622 -31.95557, 115.856972 -31.953911, 115.857517 -31.953192, 115.858118 -31.95191))"
757,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.758,,,Perth underground to Esplanade,11000,0.6,Low,"MULTILINESTRING ((115.858118 -31.95191, 115.857517 -31.953192, 115.856972 -31.953911, 115.85622 -31.95557, 115.856054 -31.955897, 115.855337 -31.956826))"
758,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.759,,,Esplanade to Canning bridge,15000,0.9,Medium,"MULTILINESTRING ((115.855337 -31.956826, 115.855076 -31.957242, 115.854961 -31.957455, 115.854798 -31.957618, 115.854495 -31.957893, 115.854202 -31.958065, 115.853727 -31.958126, 115.85335 -31.958144, 115.852358 -31.958093, 115.850729 -31.958093, 115.850245 -31.958107, 115.849933 -31.95814, 115.849529 -31.958256, 115.849036 -31.958465, 115.848559 -31.95886, 115.848031 -31.959591, 115.847588 -31.960391, 115.847317 -31.961355, 115.846913 -31.963543, 115.846231 -31.967401, 115.84628 -31.968346, 115.846509 -31.96908, 115.847129 -31.970393, 115.847251 -31.970747, 115.847556 -31.972021, 115.848278 -31.976438, 115.84827 -31.977242, 115.848258 -31.978495, 115.848378 -31.979365, 115.848571 -31.979919, 115.848872 -31.980453, 115.850884 -31.983377, 115.851997 -31.985431, 115.852339 -31.98609, 115.852838 -31.987283, 115.854414 -31.99066, 115.854731 -31.991545, 115.85497 -31.992396, 115.855173 -31.993468, 115.85528 -31.994564, 115.855276 -31.995445, 115.85518 -31.996743, 115.855105 -31.997527, 115.854983 -31.998131, 115.854667 -31.999474, 115.853953 -32.001838, 115.853807 -32.002602, 115.85378 -32.00311, 115.853807 -32.003719, 115.853916 -32.004398, 115.854003 -32.004796, 115.854373 -32.005692, 115.8551 -32.007342, 115.856036 -32.009456))"
759,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.760,,,Canning bridge to Esplanade,2000,0.1,Low,"MULTILINESTRING ((115.856036 -32.009456, 115.8551 -32.007342, 115.854373 -32.005692, 115.854003 -32.004796, 115.853916 -32.004398, 115.853807 -32.003719, 115.85378 -32.00311, 115.853807 -32.002602, 115.853953 -32.001838, 115.854667 -31.999474, 115.854983 -31.998131, 115.855105 -31.997527, 115.85518 -31.996743, 115.855276 -31.995445, 115.85528 -31.994564, 115.855173 -31.993468, 115.85497 -31.992396, 115.854731 -31.991545, 115.854414 -31.99066, 115.852838 -31.987283, 115.852339 -31.98609, 115.851997 -31.985431, 115.850884 -31.983377, 115.848872 -31.980453, 115.848571 -31.979919, 115.848378 -31.979365, 115.848258 -31.978495, 115.84827 -31.977242, 115.848278 -31.976438, 115.847556 -31.972021, 115.847251 -31.970747, 115.847129 -31.970393, 115.846509 -31.96908, 115.84628 -31.968346, 115.846231 -31.967401, 115.846913 -31.963543, 115.847317 -31.961355, 115.847588 -31.960391, 115.848031 -31.959591, 115.848559 -31.95886, 115.849036 -31.958465, 115.849529 -31.958256, 115.849933 -31.95814, 115.850245 -31.958107, 115.850729 -31.958093, 115.852358 -31.958093, 115.85335 -31.958144, 115.853727 -31.958126, 115.854202 -31.958065, 115.854495 -31.957893, 115.854798 -31.957618, 115.854961 -31.957455, 115.855076 -31.957242, 115.855337 -31.956826))"
760,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.761,,,Perth underground to Leederville,17000,1.0,High,"MULTILINESTRING ((115.858118 -31.95191, 115.858517 -31.950732, 115.858474 -31.95031, 115.858212 -31.950018, 115.85776 -31.949763, 115.856955 -31.949539, 115.856275 -31.949422))"
761,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.762,,,Leederville to Perth underground,2000,0.1,Low,"MULTILINESTRING ((115.856275 -31.949422, 115.856955 -31.949539, 115.85776 -31.949763, 115.858212 -31.950018, 115.858474 -31.95031, 115.858517 -31.950732, 115.858118 -31.95191))"
762,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.763,,,Rockingham to Warnbro,6000,0.7,Medium,"MULTILINESTRING ((115.761204 -32.290039, 115.761016 -32.290881, 115.761104 -32.291534, 115.76142 -32.291968, 115.768295 -32.300087, 115.768809 -32.300874, 115.769227 -32.30178, 115.769502 -32.302635, 115.76959 -32.303318, 115.769624 -32.304483, 115.769356 -32.306076, 115.768843 -32.307217, 115.767982 -32.308656, 115.767184 -32.309874, 115.766613 -32.310904, 115.766257 -32.311835, 115.76608 -32.312807, 115.765953 -32.31387, 115.766035 -32.314887, 115.766609 -32.317129, 115.767038 -32.318709, 115.767366 -32.319834, 115.767776 -32.321421, 115.768059 -32.322893, 115.768086 -32.323649, 115.76805 -32.324473, 115.767959 -32.325906, 115.767886 -32.326662))"
763,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.764,,,Warnbro to Rockingham,1000,0.1,Low,"MULTILINESTRING ((115.767886 -32.326662, 115.767959 -32.325906, 115.76805 -32.324473, 115.768086 -32.323649, 115.768059 -32.322893, 115.767776 -32.321421, 115.767366 -32.319834, 115.767038 -32.318709, 115.766609 -32.317129, 115.766035 -32.314887, 115.765953 -32.31387, 115.76608 -32.312807, 115.766257 -32.311835, 115.766613 -32.310904, 115.767184 -32.309874, 115.767982 -32.308656, 115.768843 -32.307217, 115.769356 -32.306076, 115.769624 -32.304483, 115.76959 -32.303318, 115.769502 -32.302635, 115.769227 -32.30178, 115.768809 -32.300874, 115.768295 -32.300087, 115.76142 -32.291968, 115.761104 -32.291534, 115.761016 -32.290881, 115.761204 -32.290039))"
764,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.765,,,Rockingham to Wellard,1000,0.1,Low,"MULTILINESTRING ((115.761204 -32.290039, 115.761561 -32.289005, 115.761802 -32.288726, 115.762186 -32.288486, 115.772883 -32.283698, 115.780403 -32.28026, 115.789951 -32.276122, 115.791037 -32.275772, 115.79203 -32.275272, 115.793422 -32.274203, 115.794153 -32.273703, 115.795038 -32.273244, 115.79603 -32.272824, 115.797223 -32.272484, 115.801051 -32.271493, 115.802258 -32.271043, 115.80331 -32.270514, 115.80534 -32.269754, 115.809435 -32.268364, 115.811547 -32.267704, 115.813173 -32.266955, 115.814023 -32.266495, 115.814971 -32.265716, 115.81742 -32.263708))"
765,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.766,,,Wellard to Rockingham,7000,0.8,Medium,"MULTILINESTRING ((115.81742 -32.263708, 115.814971 -32.265716, 115.814023 -32.266495, 115.813173 -32.266955, 115.811547 -32.267704, 115.809435 -32.268364, 115.80534 -32.269754, 115.80331 -32.270514, 115.802258 -32.271043, 115.801051 -32.271493, 115.797223 -32.272484, 115.79603 -32.272824, 115.795038 -32.273244, 115.794153 -32.273703, 115.793422 -32.274203, 115.79203 -32.275272, 115.791037 -32.275772, 115.789951 -32.276122, 115.780403 -32.28026, 115.772883 -32.283698, 115.762186 -32.288486, 115.761802 -32.288726, 115.761561 -32.289005, 115.761204 -32.290039))"
766,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.767,,,Wellard to Kwinana,1000,0.1,Low,"MULTILINESTRING ((115.81742 -32.263708, 115.81837 -32.263023, 115.819014 -32.262598, 115.820549 -32.261867, 115.821266 -32.261592, 115.822686 -32.261232, 115.824428 -32.260714, 115.825408 -32.260371, 115.826282 -32.259887, 115.827385 -32.259193, 115.828659 -32.25807, 115.829336 -32.257224, 115.83169 -32.253472, 115.835914 -32.246698, 115.837393 -32.244474, 115.838205 -32.243237, 115.838742 -32.242148, 115.840091 -32.238921, 115.840807 -32.237713, 115.842018 -32.236028, 115.842769 -32.234881))"
767,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.768,,,Kwinana to Wellard,9000,0.9,Medium,"MULTILINESTRING ((115.842769 -32.234881, 115.842018 -32.236028, 115.840807 -32.237713, 115.840091 -32.238921, 115.838742 -32.242148, 115.838205 -32.243237, 115.837393 -32.244474, 115.835914 -32.246698, 115.83169 -32.253472, 115.829336 -32.257224, 115.828659 -32.25807, 115.827385 -32.259193, 115.826282 -32.259887, 115.825408 -32.260371, 115.824428 -32.260714, 115.822686 -32.261232, 115.821266 -32.261592, 115.820549 -32.261867, 115.819014 -32.262598, 115.81837 -32.263023, 115.81742 -32.263708))"
768,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.769,,,Cockburn central to Kwinana,10000,1.1,High,"MULTILINESTRING ((115.858374 -32.12541, 115.859184 -32.127419, 115.859602 -32.129265, 115.859744 -32.131411, 115.859745 -32.133456, 115.859898 -32.142044, 115.85995 -32.146371, 115.859809 -32.148183, 115.859578 -32.149438, 115.859258 -32.150636, 115.857907 -32.154843))"
769,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.770,,,Kwinana to Cockburn central,1000,0.1,Low,"MULTILINESTRING ((115.857907 -32.154843, 115.859258 -32.150636, 115.859578 -32.149438, 115.859809 -32.148183, 115.85995 -32.146371, 115.859898 -32.142044, 115.859745 -32.133456, 115.859744 -32.131411, 115.859602 -32.129265, 115.859184 -32.127419, 115.858374 -32.12541))"
770,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.771,,,Murdoch to Bull creek,2000,0.1,Low,"MULTILINESTRING ((115.850479 -32.066665, 115.850883 -32.062448, 115.851287 -32.058197, 115.851371 -32.057136, 115.851561 -32.055745, 115.851834 -32.054379, 115.852352 -32.052452, 115.853019 -32.050441, 115.854038 -32.047344))"
771,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.772,,,Bull creek to Murdoch,14000,0.9,Medium,"MULTILINESTRING ((115.854038 -32.047344, 115.853019 -32.050441, 115.852352 -32.052452, 115.851834 -32.054379, 115.851561 -32.055745, 115.851371 -32.057136, 115.851287 -32.058197, 115.850883 -32.062448, 115.850479 -32.066665))"
772,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.807,,,City west to West leederville,4000,0.4,Low,"MULTILINESTRING ((115.845063 -31.944659, 115.843826 -31.944208, 115.8421 -31.943634, 115.84132 -31.943394, 115.840783 -31.943262, 115.840178 -31.943131, 115.839452 -31.942982, 115.838795 -31.94286, 115.838273 -31.94277, 115.837012 -31.942618, 115.83624 -31.942554, 115.835874 -31.94253, 115.83571 -31.942519, 115.834937 -31.942526, 115.834258 -31.942526, 115.833526 -31.942563))"
773,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.773,,,Bull creek to Canning bridge,2000,0.1,Low,"MULTILINESTRING ((115.854038 -32.047344, 115.854332 -32.046238, 115.854657 -32.045003, 115.854831 -32.043963, 115.855093 -32.042055, 115.855529 -32.039236, 115.855673 -32.038694, 115.855968 -32.037952, 115.856346 -32.037206, 115.858168 -32.034118, 115.860203 -32.03065, 115.860694 -32.029468, 115.860909 -32.028448, 115.860921 -32.027976, 115.860862 -32.027442, 115.860636 -32.026495, 115.860197 -32.025455, 115.859422 -32.024216, 115.858124 -32.022327, 115.857577 -32.021021, 115.857395 -32.019728, 115.857417 -32.018908, 115.857505 -32.018058, 115.857622 -32.016858, 115.857707 -32.015394, 115.85766 -32.014121, 115.857259 -32.012345, 115.856789 -32.011157, 115.856036 -32.009456))"
774,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.774,,,Canning bridge to Bull creek,16000,1.0,Medium,"MULTILINESTRING ((115.856036 -32.009456, 115.856789 -32.011157, 115.857259 -32.012345, 115.85766 -32.014121, 115.857707 -32.015394, 115.857622 -32.016858, 115.857505 -32.018058, 115.857417 -32.018908, 115.857395 -32.019728, 115.857577 -32.021021, 115.858124 -32.022327, 115.859422 -32.024216, 115.860197 -32.025455, 115.860636 -32.026495, 115.860862 -32.027442, 115.860921 -32.027976, 115.860909 -32.028448, 115.860694 -32.029468, 115.860203 -32.03065, 115.858168 -32.034118, 115.856346 -32.037206, 115.855968 -32.037952, 115.855673 -32.038694, 115.855529 -32.039236, 115.855093 -32.042055, 115.854831 -32.043963, 115.854657 -32.045003, 115.854332 -32.046238, 115.854038 -32.047344))"
775,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.775,,,Thornlie to Beckenham,1000,0.1,Low,"MULTILINESTRING ((115.952106 -32.047153, 115.954359 -32.045424, 115.955452 -32.044375, 115.956212 -32.043549, 115.961255 -32.037645, 115.964413 -32.034034, 115.96469 -32.033561, 115.964697 -32.032646, 115.963634 -32.030954))"
776,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.776,,,Beckenham to Thornlie,3000,0.4,Low,"MULTILINESTRING ((115.963634 -32.030954, 115.964697 -32.032646, 115.96469 -32.033561, 115.964413 -32.034034, 115.961255 -32.037645, 115.956212 -32.043549, 115.955452 -32.044375, 115.954359 -32.045424, 115.952106 -32.047153))"
777,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.777,,,Ashfield to Bayswater,1000,0.1,Low,"MULTILINESTRING ((115.935658 -31.913174, 115.933931 -31.914468, 115.931435 -31.91656, 115.929133 -31.918488, 115.928531 -31.918961, 115.928065 -31.91927, 115.927726 -31.919466, 115.927317 -31.91963, 115.926886 -31.919765, 115.926318 -31.919897, 115.925547 -31.920011, 115.924854 -31.920094, 115.92447 -31.920066, 115.924041 -31.919988, 115.923528 -31.919856, 115.92298 -31.919733))"
778,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.778,,,Bayswater to Ashfield,5000,0.5,Low,"MULTILINESTRING ((115.92298 -31.919733, 115.923528 -31.919856, 115.924041 -31.919988, 115.92447 -31.920066, 115.924854 -31.920094, 115.925547 -31.920011, 115.926318 -31.919897, 115.926886 -31.919765, 115.927317 -31.91963, 115.927726 -31.919466, 115.928065 -31.91927, 115.928531 -31.918961, 115.929133 -31.918488, 115.931435 -31.91656, 115.933931 -31.914468, 115.935658 -31.913174))"
779,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.779,,,Kwinana to Cockburn central,1000,0.1,Low,"MULTILINESTRING ((115.842769 -32.234881, 115.844499 -32.232549, 115.845349 -32.231182, 115.846042 -32.229781, 115.847073 -32.227466, 115.848188 -32.224554, 115.848396 -32.223511, 115.848608 -32.222192, 115.84844 -32.220249, 115.848385 -32.219564, 115.848374 -32.218227, 115.848558 -32.216158, 115.848962 -32.213997, 115.84952 -32.212014, 115.850247 -32.210165, 115.851255 -32.207823, 115.853131 -32.203588, 115.854993 -32.199375, 115.855877 -32.196987, 115.856368 -32.195208, 115.856827 -32.193074, 115.857143 -32.190944, 115.857306 -32.189248, 115.85733 -32.1886, 115.857275 -32.186695, 115.85714 -32.182488, 115.857016 -32.178333, 115.85687 -32.17404, 115.856676 -32.169752, 115.856499 -32.165505, 115.856393 -32.163351, 115.856372 -32.162378, 115.856434 -32.160773, 115.856693 -32.159037, 115.857907 -32.154843))"
